"BRANCH_ID","LEGEL_NAME","ADDRESS_ID","PHONE_ID","FORM_TYPE_ID","COMMENTS","ORG_ID","MAIN_BRANCH","FACT_NAME"
26583,"Эксклюзив-Лайт ООО",26289,,5,"",22179,1,"Эксклюзив-Лайт ООО"
26584,"Бюро КБ ООО",26290,,5,"",22180,1,"Бюро КБ ООО"
26585,"Кронсервис",26291,,5,"",22181,1,"Кронсервис"
26586,"КасПож ООО",26292,,5,"",22182,1,"КасПож ООО"
26825,"Строительная компания — 750",26531,,5,"",22380,1,"Строительная компания — 750"
21995,"Комфортные Технологии Сервиса",21731,,5,"",19513,1,"Комфортные Технологии Сервиса"
26826,"Сантэ",26532,,5,"",22381,1,"Сантэ"
22003,"Шина Шиномонтаж",21739,,5,"",19516,0,"Шина Шиномонтаж"
22002,"Шина Шиномонтаж",21738,,5,"",19516,1,"Шина Шиномонтаж"
22004,"Шина Шиномонтаж",21740,,5,"",19516,0,"Шина Шиномонтаж"
22005,"Энергопромстрой",21741,,5,"",19517,1,"НЕДОЗВОН/Энергопромстрой"
22006,"Легион-Инфо",21742,,5,"",19518,1,"Легион-Инфо ООО"
19142,"Студия 115",18904,,5,"",17921,1,"Студия 115"
19146,"Находка ",18908,,5,"",17926,1,"Находка "
19147,"Разнобыт",18909,,5,"",17927,1,"Вторая фотография"
19148,"Марлена",18910,,5,"",17929,1,"Марлена"
19150,"Миф",18912,,5,"",17930,1,"Миф"
19151,"Сукрутов С.Н.",18913,,7,"",17931,1,"Женская одежда"
19152,"РЕМ-Сервис",18914,,5,"",17932,1,"РЕМ-Сервис"
19153,"Ломбард Региональный залоговый дом",18915,,5,"",602,0,"Ломбард Региональный залоговый дом"
19154,"Ломбард Региональный залоговый дом",18916,,5,"",602,0,"Ломбард Региональный залоговый дом"
26827,"Oriflame   ",26533,,5,"",22382,1,"Oriflame   "
26829,"Зубкова Т.В.",26535,,7,"",2489,0,"Лучшее для рыбалки"
19155,"Ломбард Региональный залоговый дом",18917,,5,"",602,0,"Ломбард Региональный залоговый дом"
19156,"Ломбард Региональный залоговый дом",18918,,5,"",602,0,"Ломбард Региональный залоговый дом"
28351,"Мечта ",28049,,5,"",23632,1,"Мечта "
19159,"ЕвроСтиль ",18921,,5,"",826,0,"ЕвроСтиль "
19232,"Пионер",18994,,5,"",7846,0,"АС-Мебель"
19235,"Maximum",18997,,5,"",8764,1,"Maximum"
28352,"Мидель",28050,,5,"",23633,1,"Мидель ООО"
19239,"Автограф",19001,,5,"",17991,1,"Peugeot официальный дилер ООО Автограф"
19240,"Калининградское такси",19002,,5,"",10918,1,"Калининградское такси"
19246,"Вирсавия",19008,,5,"",16143,1,"Вирсавия"
28353,"Микс",28051,,5,"",23634,1,"Микс"
19251,"Диалог-Автолак",19013,,5,"",17998,1,"Диалог-Автолак"
28354,"Милитарист",28052,,5,"",23635,1,"Милитарист"
19258,"Московские конфеты",19020,,5,"",4072,0,"Московские конфеты"
19259,"Московские конфеты",19021,,5,"",4072,0,"Московские конфеты"
19260,"Московские конфеты",19022,,5,"",4072,1,"Московские конфеты"
28355,"МНТ",28053,,5,"",23636,1,"МНТ ООО"
19365,"Промстар",19127,,5,"",18061,1,"Промстар"
28356,"Экотехнологии",28054,,5,"",23637,1,"Экотехнологии"
19369,"Автозапчасти на японские и корейские автомобили",19131,,5,"",18064,0,"Автозапчасти на японские и корейские автомобили"
19379,"Лидер С",19141,,5,"",18072,1,"Лидер С"
19458,"Сургутнефтегаз ОАО Калининградская нефтебаза",19219,,6,"",18126,1,"Сургутнефтегаз ОАО Калининградская нефтебаза "
19461,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19222,,6,"",18126,0,"АЗС №2"
19460,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19221,,6,"",18126,0,"АЗС №1"
19462,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19223,,6,"",18126,0,"АЗС №3"
19463,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19224,,6,"",18126,0,"АЗС №4"
19464,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19225,,6,"",18126,0,"АЗС №5"
19465,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19226,,6,"",18126,0,"АЗС №6"
19467,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19228,,6,"",18126,0,"АЗС №7"
19468,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19229,,6,"",18126,0,"АЗС №8"
7712,"Детско-юношеский центр экологии, краеведения и туризма",7751,11596,27,"",7886,1,"Детско-юношеский центр экологии, краеведения и туризма"
8033,"Тильзитский Двор",8072,12091,5,"",8240,1,"Тильзитский Двор"
28357,"Мобилочки",28055,,5,"",23638,1,"Мобилочки"
28358,"Гут Фут",28056,,5,"",23639,1,"Гут Фут"
10086,"МДЮСШ по водным видам спорта",10125,15503,16,"",10177,1,"ДЮСШ Морская школа по водным видам спорта"
10103,"Гортензия",10142,15550,5,"",10193,1,"Гортензия"
28359,"Адвокат Моисеева М.Л.",28057,,5,"",23640,1,"Адвокат Моисеева М.Л."
28360,"Монитор",28058,,5,"",23641,1,"Монитор"
28361,"Монолит",28059,,5,"",23642,1,"Монолит"
28362,"Мост",28060,,5,"",23643,1,"Мост ООО"
27533,"Калининград спецтехника",27233,,5,"",22946,1,"Калининград спецтехника"
27534,"Калининградфинсервис",27234,,5,"",22947,1,"Калининградфинсервис"
27535,"Калининград Эко",27235,,5,"",22948,1,"Калининград Эко"
27536,"Канцтоварик",27236,,5,"",22949,1,"Канцтоварик"
27537,"Канцтовары ББЦ",27237,,5,"",22950,1,"Канцтовары ББЦ"
2486,"Дикий Дюк таверна",2525,19044,5,"",2512,1,"Дикий Дюк таверна"
27538,"Каприз   ",27238,,5,"",22951,1,"Каприз   "
344,"Мастерская встроенной мебели Сергея Червякова",383,597,5,"",350,1,"Мастерская встроенной мебели Сергея Червякова"
27539,"Каприз",27239,,5,"",4325,0,"Каприз"
794,"Рембыттехника плюс К",833,1366,5,"",810,1,"Рембыттехника плюс К"
27540,"Картины",27240,,5,"",22952,1,"Картины"
1219,"Автокомпания",1258,2091,5,"",1255,1,"Клаксон "
1281,"Легус",1320,2216,5,"",1322,1,"Легус"
750,"Термостат фирма",789,1308,5,"",768,1,"Термостат фирма"
2061,"Розовая чайка",2100,3547,5,"",2116,1,"7/9 студия красоты"
2084,"Васьковская Т.В.",2123,15895,7,"",2140,1,"Кожа и меха"
27541,"Виктория Квартал",27241,,5,"",21004,0,"Виктория Квартал"
27542,"Виктория Квартал",27242,,5,"",21004,0,"Виктория Квартал"
27543,"Виктория Квартал",27243,,5,"",21004,0,"Виктория Квартал"
2369,"Медицина будущего",2408,4041,5,"",2386,1,"Медицина будущего Лечебно-диагностический центр"
27544,"Виктория Квартал",27244,,5,"",21004,0,"Виктория Квартал"
15691,"Администрация городского округа ""Город Калининград"".",15613,25990,27,"",15203,1,"Калининградский городской архив"
15703,"Служба по контролю качества медицинской помощи и лицензированию",15625,26012,27,"",15215,1,"Служба по контролю качества медицинской помощи и лицензированию КО"
16516,"Учебно-методический центр по аттестации, обучению и повышению квалификации аудиторов",16387,27473,15,"",15731,1,"Учебно-методический центр по аттестации, обучению и повышению квалификации аудиторов"
27545,"Виктория Квартал",27245,,5,"",21004,0,"Виктория Квартал"
27546,"Картонпак Инвест",27246,,5,"",22953,1,"Картонпак Инвест"
15841,"Индустриально-педагогический колледж",15758,26259,27,"",4947,0,"Индустриально-педагогический колледж"
18692,"Свободная энергия",18468,,5,"",17693,1,"Свободная энергия ООО"
27547,"Нотариус Каташевич Т.М.",27247,,5,"",22954,1,"Нотариус Каташевич Т.М."
27548,"КБ Регион Строй",27248,,5,"",22955,1,"КБ Регион Строй"
27549,"Квадратный метр",27249,,5,"",22956,1,"Квадратный метр"
18710,"Букинист",18486,,5,"",17706,1,"Букинист"
18711,"Золото Кёнигсберга",18487,,5,"",17707,1,"Золото Кёнигсберга"
18719,"Магнит",18495,,5,"",17718,1,"Магнит"
18721,"Юджин",18497,,5,"",17721,1,"Юджин"
18722,"Тамила",18498,,5,"",17722,1,"Тамила"
18723,"Адвокатский кабинет Гака",18499,,5,"",17723,1,"Адвокатский кабинет Гака"
27550,"Квант-Строй",27250,,5,"",22957,1,"Квант-Строй ООО"
27552,"Классики",27252,,5,"",22958,1,"Классики Центр эстетического развития"
18727,"Архитектурная мастерская Генне",18503,,5,"",17728,1,"Архитектурная мастерская Генне"
18731,"Замок",18507,,5,"",17731,1,"Замок Агентство недвижимости"
18740,"Мегаполис ГК",18516,,5,"",17732,1,"Брусничка"
26067,"Алмал",25774,,5,"",20218,0,"Алмал ООО"
18743,"ТРИШ-Клиник",18519,,5,"",17737,1,"ТРИШ-клиник ЦЕНТР МЕДИЦИНЫ И ЭСТЕТИКИ"
18744,"Идеал",18520,,5,"",17738,1,"Идеал Салон красоты"
18746,"ЭКО-ПОЛ",18522,,5,"",17740,1,"ЭКО-ПОЛ"
26068,"Дарисса",25775,,5,"",1819,0,"ПРОТЕЯ"
26069,"Калашников С.В.",25776,,7,"",8953,0,"Формула уюта — сеть мебельных салонов"
26070,"Калашников С.В.",25777,,7,"",8953,0,"Формула уюта — сеть мебельных салонов"
26071,"Калашников С.В.",25778,,7,"",8953,0,"Формула уюта — сеть мебельных салонов"
18798,"Красотка ",18566,,5,"",17770,1,"Красотка "
18799,"Альфапак",18567,,5,"",17772,1,"Альфапак ООО"
18802,"Стрельников А.А.",18570,,5,"",17775,1,"Стрельников А.А. ИП"
18803,"Союз автоэвакуатор",18571,,5,"",17776,1,"Союз автоэвакуатор"
26072,"Калашников С.В.",25779,,7,"",8953,0,"Формула уюта — сеть мебельных салонов"
18805,"Uzbekistan airways",18573,,5,"",17779,1,"Uzbekistan airways"
18806,"Прокудина Н.В.",18574,,7,"",17780,1,"Tupperware"
18815,"Галерея камня",18583,,5,"",1318,0,"Галерея камня"
26073,"Калашников С.В.",25780,,7,"",8953,0,"Формула уюта — сеть мебельных салонов"
18818,"House",18586,,5,"",1398,0,"House"
18821,"Ив Роше",18589,,5,"",7605,0,"Ив Роше"
18823,"Компания ТВ",18591,,5,"",12302,0,"Компания ТВ"
19469,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19230,,6,"",18126,0,"АЗС №29"
19470,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19231,,6,"",18126,0,"АЗС №33"
19471,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19232,,6,"",18126,0,"АЗС №49"
19472,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19233,,6,"",18126,0,"АЗС №50"
19473,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19234,,6,"",18126,0,"АЗС №56"
19474,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19235,,6,"",18126,0,"АЗС №9"
19475,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19236,,6,"",18126,0,"АЗС №52"
19476,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19237,,6,"",18126,0,"АЗС №10"
19477,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19238,,6,"",18126,0,"АЗС №11"
19478,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19239,,6,"",18126,0,"АЗС №12"
19479,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19240,,6,"",18126,0,"АЗС №14"
19480,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19241,,6,"",18126,0,"АЗС №39"
19481,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19242,,6,"",18126,0,"АЗС №15"
19482,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19243,,6,"",18126,0,"АЗС №27"
19483,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19244,,6,"",18126,0,"АЗС №31"
19484,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19245,,6,"",18126,0,"АЗС №23"
19485,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19246,,6,"",18126,0,"АЗС №24"
19487,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19248,,6,"",18126,0,"АЗС №60"
19488,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19249,,6,"",18126,0,"АЗС №28"
19489,"Сургутнефтегаз ОАО Калининградская нефтебаза ",19250,,6,"",18126,0,"АЗС №55"
19541,"Кар-Тест",19302,,5,"",15548,1,"Кар-Тест ООО"
26926,"Барса",26631,,5,"",22451,1,"Барса"
19545,"Первый страховой магазин",19306,,5,"",18146,1,"Первый страховой магазин"
19546,"Банк Советский",19307,,5,"",329,1,"Банк Советский"
19549,"Румянцев Г.А.",19310,,7,"",18150,1,"АвтоПраво-ОСА Юридический центр"
19600,"Книги и книжечки",19361,,5,"",18161,0,"Книги и книжечки"
19601,"Книги и книжечки",19362,,5,"",18161,0,"Книги и книжечки"
19602,"Книги и книжечки",19363,,5,"",18161,0,"Книги и книжечки"
19603,"Книги и книжечки",19364,,5,"",18161,0,"Книги и книжечки"
19604,"Книги и книжечки",19365,,5,"",18161,0,"Книги и книжечки"
19606,"Книги и книжечки",19367,,5,"",18161,0,"Книги и книжечки"
19609,"Сергейчук С.С.",19370,,7,"",18163,1,"Арбитражный управляющий"
19613,"КФК Балтштерн-К",19374,,5,"",18167,1,"Балтштерн-К ООО КФК Кинологический клуб"
26927,"Апельсин ",26632,,5,"",22452,1,"Апельсин "
19667,"Гамма Инвест Групп",19428,,5,"",18208,1,"Гамма Инвест Групп ООО"
19668,"Рес Проперти Менеджмент Рус",19429,,5,"",18209,1,"Рес Проперти Менеджмент Рус"
19692,"Визенхоф-Калининград",19453,,5,"",18227,1,"Визенхоф-Калининград"
26928,"Пармезан",26633,,5,"",22453,1,"Пармезан"
26929,"Круассан-кафе",26634,,5,"",10018,0,"Круассан-кафе"
3288,"Союз Адвокатов адвокатское бюро",3327,5472,5,"",3502,1,"Союз Адвокатов адвокатское бюро"
26930,"№5 Спорт-кафе",26635,,5,"",22454,1,"№5 Спорт-кафе"
3125,"Специальный отдел ЗАГС Калининградской области",3164,5199,27,"",3320,1,"Специальный отдел ЗАГС Калининградской области"
3592,"Балт-Софит",3631,5922,5,"",2875,1,"Балт-Софит ООО"
26931,"Глобус   ",26636,,5,"",22455,1,"Глобус   "
3650,"Лонда",3689,6016,5,"",3827,1,"Лонда"
3144,"Торском",3183,19394,5,"",3339,0,"Яна"
2576,"Alseka салон",2615,4380,5,"",2677,1,"Alseka салон"
4147,"№76 Центр развития ребёнка — детский сад",4186,6688,29,"",4366,1,"№76 Центр развития ребёнка — детский сад"
4201,"№115 Детский сад",4240,6753,29,"",4429,1,"№115 Детский сад"
4912,"Музей истории Калининградский железной дороги",4951,7819,27,"",5162,1,"Музей истории Калининградской железной дороги"
4282,"Отвага подростковый клуб",4321,6862,27,"",4507,1,"Отвага Подростковый клуб"
4333,"Медицинская библиотека БФУ им. И. Канта",4372,6936,27,"",4560,1,"Медицинская библиотека БФУ им. И. Канта"
4153,"Дорога к успеху",4192,6694,5,"",4379,1,"Дорога к успеху "
4574,"Капля — Центр очистки воды",4613,7341,5,"",4805,1,"Капля Центр очистки воды"
4895,"Станция по борьбе с болезнями животных       ",4934,7786,27,"",5142,1,"Станция по борьбе с болезнями животных       "
26975,"Апиков и К ООО",26680,,5,"",22491,1,"Апиков и К ООО"
26976,"Арбат",26681,,5,"",22492,1,"Арбат"
7578,"Карьера на Сергеева, 14",7617,11395,5,"",7749,1,"Карьера на Сергеева, 14"
26977,"Аренда сервис",26682,,8,"",22493,1,"Аренда сервис"
26978,"Аркадьев Е.В.",26683,,7,"",22494,1,"Аркадьев Е.В. ИП"
26979,"Арктур",26684,,5,"",22495,1,"Арктур"
9156,"Мастерская по ремонту обуви",9195,13828,5,"",9409,1,"Мастерская по ремонту обуви"
9385,"Нотариус Козелькина О.Ю.",9424,14104,5,"",9526,1,"Нотариус Козелькина О.Ю."
25318,"Центр социально-правовой помощи населению",25028,,5,"",21456,1,"Центр социально-правовой помощи населению"
9562,"Пражский образовательный центр",9601,14441,5,"",9682,1,"Пражский образовательный центр"
9831,"Оликс парикмахерская",9870,15005,5,"",9951,1,"Оликс парикмахерская"
25319,"Металлторг",25029,,5,"",21457,1,"Металлторг ООО"
9662,"Домашний доктор",9701,14684,5,"",9787,1,"Домашний доктор "
9868,"Правдинский масло-сыродельный завод",9907,15068,6,"",9980,1,"Правдинский масло-сыродельный завод"
18824,"Радуга текстиля",18592,,5,"",14274,0,"Радуга текстиля"
18846,"Faberlic",18614,,5,"",8206,0,"Faberlic"
18847,"Мираж ",18615,,5,"",8443,0,"Мираж  "
18848,"Седельников В.В.",18616,,7,"",17795,0,"СВ-Окна-Сервис"
18849,"Maxim",18617,,5,"",17796,0,"Maxim"
18872,"Косса",18640,,5,"",17809,1,"Косса"
18873,"Балтпромсудострой",18641,,5,"",17811,1,"Балтпромсудострой"
18875,"Современные технологии комфорта",18643,,5,"",16485,0,"Современные технологии комфорта"
25902,"ОТК",25610,,5,"",21871,1,"ОТК ООО"
18887,"Согласие Страховая компания Калининградский филиал",18655,,5,"",335,1,"Согласие Страховая компания Калининградский филиал"
28364,"Надежда плюс",28062,,7,"",23645,1,"Надежда плюс"
25903,"СК Сокол ООО",25611,,5,"",21872,1,"СК Сокол ООО"
25904,"Профиль ТД",25612,,5,"",21873,1,"Профиль ТД"
28365,"Надежда ",28063,,5,"",23646,1,"Надежда "
28366,"Наш регион",28064,,5,"",23647,1,"Наш регион"
18909,"Инвестстрой",18677,,5,"",17837,1,"Инвестстрой ООО"
18917,"Шенфлиз",18685,,5,"",17845,1,"Шенфлиз"
18918,"Цвет волос",18686,,5,"",17847,1,"Цвет волос"
18919,"Парикмахерская          ",18687,,7,"",17848,1,"Парикмахерская          "
18920,"Багира  ",18688,,5,"",17849,1,"Багира   "
28367,"Невада и композит",28065,,5,"",23648,1,"Невада и композит"
28368,"Независимая автоэкспертиза",28066,,5,"",23649,1,"Независимая автоэкспертиза"
18923,"WooLStreet",18691,,5,"",17854,1,"WooLStreet"
18924,"Ювелирная мастерская  ",18692,,5,"",17855,1,"Ювелирная мастерская  "
18925,"Adress",18693,,5,"",16757,0,"Adress Салон платья"
18926,"Для Душа и Души",18694,,5,"",17856,1,"Для Душа и Души"
18927,"Клинкер",18695,,5,"",15045,1,"Клинкер"
18928,"Точка зрения",18696,,5,"",1220,0,"Точка зрения"
28369,"Немкович Н.С.",28067,,7,"",23650,1,"Немкович Н.С. ИП"
18931,"Мебель МИК",18699,,5,"",17858,1,"Мебель МИК"
18932,"Aquatoria Hotel",18700,,5,"",17860,1,"Aquatoria Hotel"
18936,"Мобилизация",18704,,5,"",1938,0,"Мобилизация"
28370,"Неоновое солнце",28068,,5,"",23651,1,"Неоновое солнце"
18938,"Мебельщик",18706,,5,"",987,0,"Мебельщик ТК"
28371,"Нерия-Торг",28069,,5,"",23652,1,"Нерия-Торг"
18940,"Фарма-БАР",18708,,5,"",15078,0,"Фарма-БАР"
28372,"Ника-Балт",28070,,5,"",23653,1,"Ника-Балт"
28373,"Ниночка",28071,,5,"",23654,1,"Ниночка"
27553,"Клемент",27253,,5,"точного адреса нет",22959,1,"Клемент"
27554,"Клуб милых дам",27254,,5,"",11495,0,"Клуб милых дам"
27555,"Лидер      ",27255,,5,"Относится к Клубу милых дам",22960,1,"Лидер      "
18945,"Фарма-БАР",18713,,5,"",15078,0,"Фарма-БАР"
18946,"Фарма-БАР",18714,,5,"",15078,0,"Фарма-БАР"
20044,"Военный комиссариат Калининградской области",19805,,26,"",3127,0,"Отдел по Гурьевскому району"
20045,"Военный комиссариат Калининградской области",19806,,26,"",3127,0,"Отдел по городам Гусев, Краснознаменск, Нестеров, Гусевскому, Краснознаменскому и Нестеровскому районам"
20046,"Военный комиссариат Калининградской области",19807,,26,"",3127,0,"Отдел по Зеленоградскому району, городам Пионерский и Светлогорск"
20047,"Военный комиссариат Калининградской области",19808,,28,"",3127,0,"Отдел по городу Калининграду"
20048,"Военный комиссариат Калининградской области",19809,,26,"",3127,0,"Отдел по городам Советск, Неман, Славск, Неманскому и Славскому районам"
20049,"Военный комиссариат Калининградской области",19810,,26,"",3127,0,"Отдел по городам Черняховск, Озерск, Черняховскому и Озерскому районам"
20099,"Медиагруппа ""Западная пресса""",19860,,5,"",18386,1,"Комсомольская правда в Калининграде"
20108,"Медиагруппа ""Западная пресса""",19869,,5,"",18388,1,"Алло Калининград"
27556,"Книжная лавка",27256,,5,"",4158,0,"Книжная лавка"
20114,"Спортивный центр морской и физической подготовки",19875,,26,"",18392,1,"Спортивный центр морской и физической подготовки"
27557,"Книги на Киевской",27257,,5,"",22961,1,"Книги на Киевской"
20116,"Медиагруппа ""Западная пресса""",19877,,5,"",18394,1,"Балтийский бродвей"
27558,"Колорит",27258,,5,"",22962,1,"Колорит Профессиональная косметика для волос"
20119,"20 меридиан",19880,,5,"",18395,1,"20 меридиан"
20121,"Резидент",19882,,5,"",6559,1,"НЕДОЗВОН/Резидент ООО"
27559,"Комильфо  ",27259,,5,"",22963,1,"Комильфо  "
20243,"КалининградЛесСервис",19997,,5,"",18479,1,"КалининградЛесСервис"
20245,"Кондалова Е.В.",19999,,7,"",18481,1,"Кондалова Е.В. ИП"
20247,"Красильщиков Р.Е.",20001,,7,"",18483,1,"Аватар"
20248,"Железнов Д.Н.",20002,,7,"",18484,1,"Железнов Д.Н. ИП"
27629,"Мелисса Оптовая база",27329,,5,"",23023,1,"Мелисса Оптовая база"
20321,"Парикмахерская    ",20075,,5,"",18559,1,"Парикмахерская    "
27787,"КиК Центр подготовки кадров",27486,,5,"",23167,1,"КиК Центр подготовки кадров"
20323,"Толстокорова М.Д.",20077,,5,"",7491,1,"Хлопок"
27800,"Севзапуправтодор",27499,,5,"",23180,1,"Севзапуправтодор"
27801,"Секрет красоты",27500,,5,"",23181,1,"Секрет красоты"
27802,"Серебряный ручей",27501,,5,"",23182,1,"Серебряный ручей"
20328,"Кабаре",20082,,5,"",18565,1,"Кабаре"
27803,"Сигма-Торг",27502,,5,"они же Паллада",23183,1,"Сигма-Торг"
20330,"Sovlit вода Филиал в Калининграде",20084,,5,"",18567,1,"Sovlit вода филиал в г. Калининграде"
27804,"BSGroup",27503,,5,"они же Синтез",23184,1,"BSGroup"
20332,"Грин Плюс",20086,,5,"",18568,1,"Грин Плюс"
27805,"CMA CGM Rus",27504,,5,"",23185,1,"CMA CGM Rus"
20334,"Топливное предприятие",20088,,25,"",18570,1,"Топливное предприятие МУП"
20335,"Позитив Студия рекламы",20089,,5,"",18571,1,"Позитив Студия рекламы"
20393,"Риа-риф",20147,,5,"",18610,1,"R-logistic"
20656,"Юность Парк культуры и отдыха",20406,,27,"",6603,1,"Юность Парк культуры и отдыха"
10725,"Павлий А.В.",10764,1962,7,"",1179,1,"Дверца"
29279,"Амбулатория пос. Добровольск",28970,,30,"",24059,0,"Амбулатория пос. Добровольск"
11002,"ТВЖ-Сервис",11041,28150,5,"",11035,1,"ТВЖ-Сервис"
21109,"Калининградская областная общественная организация восстановления воинских захоронений",20849,,27,"",18922,1,"Калининградская областная общественная организация восстановления воинских захоронений"
23942,"Функциональная стоматология",23664,,5,"",20737,1,"Функциональная стоматология"
11134,"РоСтал",11173,17569,5,"",11142,1,"РоСтал"
22880,"Капиталросстрой",22604,,5,"",20091,1,"Капиталросстрой ООО"
22879,"Третейский суд АНО Европейский Союз правозащитников",22603,,24,"",20090,1,"Третейский суд АНО Европейский Союз правозащитников"
29280,"Краснознаменск-Авто",28971,,25,"",24060,1,"Краснознаменск-Авто МУП"
29281,"Администрация Краснознаменского муниципального района",28972,,27,"",6280,0,"Администрация Краснознаменского муниципального района"
21110,"Служба по экологическому контролю и надзору КО",20850,,27,"",18923,1,"Служба по экологическому контролю и надзору КО"
29282,"Отдел капитального строительства и жилищно-коммунального хозяйства МКУ",28973,,42,"",24061,1,"Отдел капитального строительства и жилищно-коммунального хозяйства МКУ"
21111,"Аппарат общественной палаты Калининградской области",20851,,27,"",18924,1,"Аппарат общественной палаты КО"
21112,"Ассоциация многодетных матерей Региональное отделение",20852,,27,"",18925,1,"Ассоциация многодетных матерей Региональное отделение"
6922,"Шефер И.Б.",6961,10405,7,"",7133,1,"Погода в доме"
23943,"Счастливое детство Центр развития ребенка — детский сад №2",23665,,5,"",20738,1,"№2 Центр развития ребенка — детский сад Счастливое детство"
29283,"Методический Центр учреждений образования МБУ",28974,,38,"",24062,1,"Методический Центр учреждений образования МБУ"
25487,"Калининградский областной центр ветеринарной медицины",25197,,5,"",21585,1,"Калининградский областной центр ветеринарной медицины"
3808,"№38 Средняя общеобразовательная школа",3847,6239,16,"",3990,1,"№38 Средняя общеобразовательная школа"
6123,"ЦЛАТИ по Калининградской области",6162,9292,27,"",6478,1,"Центр лабораторного анализа и технических измерений по КО"
25488,"Калининградский областной центр ветеринарной медицины",25198,,5,"",21585,0,"Калининградский областной центр ветеринарной медицины"
25489,"Ленекс Плюс",25199,,5,"",21586,1,"НЕДОСТУПЕН/Ленекс Плюс ООО"
6171,"Союз-Экология",6210,9365,5,"",6533,1,"Союз-Экология ООО"
29284,"Краснознаменский муниципальный район ",28975,,27,"",24063,1,"Совет депутатов Краснознаменского МР"
23946,"№11 Центр развития ребенка — детский сад Росинка",23668,,25,"",20739,1,"№11 Центр развития ребенка — детский сад Росинка"
29288,"Дарисса",28979,,5,"",1819,0,"ПРОТЕЯ"
29289,"Дарисса",28980,,5,"",1819,0,"ПРОТЕЯ"
23954,"Чебурашка Центр развития ребенка — детский сад №16",23676,,25,"",20741,1,"№16 Центр развития ребенка — детский сад Чебурашка"
21114,"Балтийский союз казаков",20854,,24,"",18927,1,"Балтийский союз казаков"
25492,"Российский капитал АКБ ОАО",25202,,6,"",21589,1,"Российский капитал АКБ ОАО"
25493,"Евростройфинанс",25203,,5,"",21590,1,"Евростройфинанс ООО"
18947,"Фарма-БАР",18715,,5,"",15078,0,"Фарма-БАР"
18948,"Фарма-БАР",18716,,5,"",15078,0,"Фарма-БАР"
29290,"Дарисса",28981,,5,"",1819,0,"ПРОТЕЯ"
29291,"Контуртерм ",28982,,5,"",3940,0,"КОНТУРТЕРМ"
29292,"Городская больница №3",28983,,30,"",5116,0,"Городская больница №3"
22884,"Седина С.Р.",22608,,7,"",20095,1,"Стоматологический кабинет  "
22885,"Меньшов И.В.",22609,,7,"",20096,1,"ЕвроМебель +"
22886,"Лето",22610,,5,"",20097,1,"Лето Студия загара"
18956,"Calvin Klein Jeans",18724,,5,"",17862,1,"Calvin Klein Jeans"
26980,"Армада",26685,,5,"",22496,1,"Армада"
19178,"Негоциант ТД",18940,,5,"",2940,0,"Негоциант ТД"
19179,"Charme",18941,,5,"",17948,1,"Charme"
26981,"Арт-бет престиж",26686,,5,"Юр. адрес: Дюнная ул, 18",22497,1,"Арт-бет престиж ООО"
26982,"Арта",26687,,7,"",22498,1,"Арта Студия танца"
26983,"Артстайл",26688,,5,"",22499,1,"Артстайл ООО"
19184,"Олимп ",18946,,5,"",17950,1,"Олимп "
19185,"Системы Автоматизации Бизнеса",18947,,5,"",17951,1,"Системы Автоматизации Бизнеса"
19186,"Валентина",18948,,5,"",17953,1,"Валентина    "
19187,"Валентина",18949,,5,"",17953,0,"Валентина    "
26984,"Архи Транс Карго",26689,,5,"",22500,1,"Архи Транс Карго ООО"
19189,"Реал",18951,,5,"",17957,1,"НЕДОЗВОН/Реал"
19195,"Форт",18957,,5,"",17958,1,"Форт"
19197,"Шинный двор",18959,,5,"",1545,0,"Шинный двор"
19319,"Мальва",19081,,5,"",18033,1,"Мальва"
19210,"Торском",18972,,5,"",3339,1,"Яна"
26985,"Архитектоника",26690,,5,"",22501,1,"Архитектоника ООО"
26986,"Архстрой",26691,,5,"",22502,1,"Архстрой ООО"
