"BRANCH_ID","PHONE_ID","NAME","FAX","DIRECTOR","CONTACT","DESCRIPTION","PUBLISHABLE","MOBILE","MOBILE_PREFIX"
15686,25981,"538526",0,0,0,"",0,,
15710,26021,"8515520",0,0,0,"",1,1,911
15713,26024,"377082",0,0,0,"",1,,
1103,26688,"737399",0,0,0,"",0,,
382,41474,"307083",0,0,0,"",1,,
11502,26691,"934647",0,0,0,"",1,,
7598,26731,"324794",0,0,0,"",0,,
22862,54566,"5611445",0,0,0,"",0,1,909
26592,47732,"991358",0,0,0,"",1,,
6064,27341,"22659",1,0,0,"",0,,
3623,26815,"777357",0,0,0,"",1,,
26593,47733,"533770",0,0,0,"",1,,
16448,27346,"31688",0,0,0,"",1,,
6059,27347,"21159",0,0,0,"",0,,
16449,27350,"4518377",0,0,0,"",1,1,911
26593,47734,"530739",1,0,0,"",0,,
20823,54567,"604701",0,0,0,"",1,,
16453,27355,"2123529",0,0,0,"",1,1,906
3583,41482,"641884",0,0,0,"",1,,
3571,41484,"304521",1,0,0,"",0,,
17681,41485,"921090",0,0,0,"",0,,
26594,47735,"716060",0,0,0,"",0,,
26594,47736,"525857",0,0,0,"",1,,
11682,27506,"2366387",,,,"",0,1,906
26594,47737,"716061",0,0,0,"",0,,
16532,27510,"992881",0,0,0,"",1,,
6473,41488,"307041",0,0,0,"",1,,
6473,41489,"307042",0,0,0,"",0,,
9587,47738,"538853",0,0,0,"",0,,
16551,27545,"574016",0,0,0,"",1,,
16552,27546,"573286",1,0,0,"",1,,
16553,27547,"306460",0,0,0,"",1,0,
20823,54568,"530212",1,0,0,"",0,,
17992,30025,"600067",1,0,0,"",1,,
17992,30026,"600079",0,0,0,"",0,,
20823,54569,"604702",0,0,0,"Заместитель директора",0,,
18042,30131,"577997",0,0,0,"",1,,
18043,30132,"354157",0,0,0,"",1,,
18051,30141,"4513945",0,0,0,"",1,1,911
20823,54570,"604703",0,0,0,"Заместитель директора",0,,
18052,30143,"717523",0,0,0,"",1,,
26597,47740,"716664",0,0,0,"",1,,
28986,52775,"35739",0,0,0,"",1,,
10354,30146,"452708",0,0,0,"",0,,
10354,30147,"538334",0,0,0,"",1,,
88,48625,"373204",0,0,0,"",0,,
11430,30182,"384521",0,0,0,"",1,,
11430,30183,"353361",0,0,0,"",0,,
10734,30184,"2341791",0,0,0,"",0,1,906
25315,44995,"642053",0,0,0,"",1,,
25316,44996,"931317",0,0,0,"",1,,
463,30570,"934746",0,0,0,"",1,,
12835,30580,"464770",0,0,0,"",1,,
18249,30581,"593406",1,0,0,"",1,,
24943,48626,"748448",0,0,0,"",0,,
2011,30584,"761218",0,0,0,"",0,,
18252,30588,"668102",0,0,0,"",1,,
7174,48627,"530845",0,0,0,"",1,,
18251,30587,"921819",0,0,0,"",1,,
18253,30589,"535035",0,0,0,"",1,,
18253,30590,"616839",0,0,0,"",0,,
18254,30591,"8560629",0,0,0,"",1,1,911
18255,30592,"2449992",0,0,0,"",1,1,905
18255,30593,"2148929",0,0,0,"",0,1,906
3403,30594,"2154471",0,0,0,"",0,1,906
3403,30596,"597827",0,0,0,"",1,,
22944,48628,"576134",0,0,0,"",0,,
18258,30607,"771684",0,0,0,"",1,,
8953,34437,"353637",0,0,0,"",0,,
28987,52776,"33300",0,0,0,"Отдел назначения, перерасчета, выплаты пенсий и оценки пенсионных прав застрахованных лиц",1,,
21080,35834,"616921",1,0,0,"Приемная",1,,
26384,48632,"750225",0,0,0,"",0,,
28988,52777,"32595",0,0,0,"Отдел назначения, перерасчета, выплаты пенсий и оценки пенсионных прав застрахованных лиц",1,,
28989,52778,"30043",0,0,0,"",1,,
23117,48633,"216539",0,0,0,"",0,,
28990,52779,"743647",0,0,0,"Клиентская служба",1,1,4012
28991,52780,"32274",0,0,0,"",1,,
28992,52781,"22790",0,0,0,"",1,,
28993,52782,"32172",0,0,0,"Отдел назначения, перерасчета, выплаты пенсий и оценки пенсионных прав застрахованных лиц",1,,
24500,43413,"32466",0,0,0,"",1,,
28994,52783,"34594",0,0,0,"",1,,
24501,43414,"37185",0,0,0,"",1,,
18380,43415,"957922",0,0,0,"Бухгалтерия",0,,
13474,43419,"585731",0,0,0,"Бухгалтерия",0,,
24502,43420,"36774",0,0,0,"Приемная",1,,
21083,35856,"533865",0,0,0,"Лаборатория особо опасных инфекций",1,,
21083,35857,"532394",0,0,0,"Вирусологическая лаборатория",1,,
28995,52784,"22774",0,0,0,"",1,,
21086,35859,"32003",1,0,0,"",1,,
21087,35860,"33523",0,0,0,"",1,,
28996,52785,"32079",0,0,0,"",1,,
525,26529,"655840",1,0,0,"",0,,
16230,26796,"653321",0,0,0,"",1,,
525,26528,"655665",0,0,0,"",1,,
23638,52786,"960690",0,0,0,"",0,,
14589,26799,"210913",0,0,0,"",0,,
24502,43421,"34991",0,0,0,"",0,,
486,26805,"642951",1,0,0,"",0,,
1357,26808,"920351",1,0,0,"",0,,
25427,45240,"991532",0,0,0,"",1,,
8303,27027,"571852",0,0,0,"",0,,
3856,29400,"660233",1,0,0,"",0,,
28997,52787,"33261",0,0,0,"",1,,
28998,52788,"40366",0,0,0,"",1,,
15483,29401,"660237",1,0,0,"",0,,
25425,45235,"563543",0,0,0,"",1,,
25425,45236,"564373",0,0,0,"",0,,
25427,45241,"991531",0,0,0,"",0,,
17644,29406,"538729",0,0,0,"",1,,
17645,29407,"616933",0,0,0,"",1,,
17645,29408,"616961",1,0,0,"",0,,
4240,45239,"563598",0,0,0,"",1,,
17086,46610,"537070",0,0,0,"",0,,
14643,51676,"559276",0,0,0,"",0,,
17647,29410,"916700",0,0,0,"",1,,
17648,29411,"531508",0,0,0,"",1,,
7634,29413,"934737",0,0,0,"",0,,
15624,51679,"570222",0,0,0,"",0,1,4012
17652,29417,"254790",0,0,0,"",1,,
17412,29475,"953060",0,0,0,"",1,,
17412,29476,"953660",1,0,0,"",0,,
28527,51677,"586147",0,0,0,"",1,,
17697,29479,"533155",0,0,0,"",1,,
28527,51678,"576147",0,0,0,"",0,,
476,51680,"559547",0,0,0,"",0,,
17699,29482,"7115002",0,0,0,"",1,1,921
17700,29483,"769083",0,0,0,"",1,,
476,51681,"559545",0,0,0,"",0,,
17743,51682,"920013",0,0,0,"",1,,
28528,51683,"530441",0,0,0,"",1,,
2530,51684,"991243",0,0,0,"",0,,
17703,29488,"519007",0,0,0,"",1,,
17703,29489,"519013",1,0,0,"",0,,
28637,52010,"770063",0,0,0,"",1,1,4012
17708,29496,"519022",0,0,0,"",1,,
10875,27548,"573125",0,0,0,"",1,,
28529,51685,"756852",0,0,0,"",1,,
20034,33706,"603972",0,0,0,"",0,,
20035,33707,"702912",1,0,0,"",1,,
28530,51686,"756852",0,0,0,"",1,,
20035,33708,"702914",1,0,0,"",0,,
28636,52008,"41391",0,0,0,"",1,,
18932,52009,"565509",0,0,0,"",0,1,4012
1010,27702,"992069",0,0,0,"",1,,
28637,52011,"7870660",0,0,0,"",0,1,909
28638,52012,"565195",0,0,0,"",1,1,4012
10444,52013,"1666061",0,0,0,"",0,1,929
8030,52014,"23501",0,0,0,"",1,,
8030,52015,"2684471",0,0,0,"",0,1,962
16631,27709,"363484",0,0,0,"",1,,
3626,27745,"2197492",0,0,0,"",1,1,906
20036,33709,"538415",0,0,0,"",1,,
407,33710,"538415",0,0,0,"",1,,
3557,27742,"467477",0,0,0,"",0,,
26597,47741,"4933137",0,0,0,"",0,1,911
8652,47742,"600072",0,0,0,"",0,,
26598,47743,"4933137",0,0,0,"",0,1,911
741,27774,"365210",0,0,0,"",0,,
3660,27819,"646332",0,0,0,"",0,,
16684,27822,"333302",0,0,0,"",1,,
21636,43328,"599410",0,0,0,"Отдел сопровождения национального проекта",1,,
24482,43329,"599404",0,0,0,"",1,,
24482,43330,"599409",0,0,0,"Отдел планирования капитальных вложений и реализации целевых программ",1,,
24482,43332,"599408",0,0,0,"Отдел координации строительства и стройиндустрии",1,,
24482,43333,"599414",0,0,0,"Отдел жилищного строительства",1,,
24485,43335,"599357",0,0,0,"",1,,
24485,43336,"599380",0,0,0,"Отдел реформирования и модернизации жилищно-коммунального хозяйства",1,,
24485,43338,"599360",0,0,0,"Отдел коммунальной инфраструктуры",1,,
24485,43340,"599369",0,0,0,"Отдел жилищного фонда и благоустройства",1,,
7599,45837,"645160",1,0,0,"",0,,
14328,33711,"764666",0,0,0,"",1,,
11517,45840,"672295",0,0,0,"",1,,
25704,45841,"531929",0,0,0,"",1,,
25705,45842,"955718",0,0,0,"",1,,
26598,47744,"530276",1,0,0,"",1,,
18260,30610,"616841",0,0,0,"",1,,
18260,30611,"4671991",0,0,0,"",0,1,911
18293,30661,"4520825",0,0,0,"",1,1,911
18293,30662,"2165250",0,0,0,"",0,1,906
21636,43326,"599403",0,0,0,"",1,,
7691,47745,"716669",1,0,0,"",0,,
324,30665,"716715",0,0,0,"",1,,
21636,43327,"599424",0,0,0,"Административно-правовой отдел",1,,
18298,30669,"573245",0,0,0,"",0,1,4012
8776,48635,"763016",0,0,0,"",0,,
18304,48636,"507118",0,0,0,"",0,,
17248,48634,"736033",0,0,0,"",0,,
18300,30675,"508004",0,0,0,"",1,0,
18300,30676,"508406",0,0,0,"",0,0,
18304,30682,"597118",0,0,0,"",1,0,
24973,48639,"4536142",0,0,0,"",0,1,911
18310,30689,"776772",0,0,0,"",1,,
7340,30690,"597460",0,0,0,"",1,,
7340,30691,"597443",0,0,0,"",0,,
9016,30692,"597400",0,0,0,"",1,,
9016,30693,"597500",0,0,0,"",0,,
4024,48644,"7984533",0,0,0,"",0,1,909
20710,48641,"750042",0,0,0,"",1,,
1238,48642,"728144",0,0,0,"",0,,
15209,48643,"2330052",0,0,0,"",0,1,906
1528,48645,"369379",0,0,0,"",0,,
10081,48646,"350361",0,0,0,"",0,,
18315,30707,"2497500",0,0,0,"",1,1,905
657,48647,"604462",0,0,0,"",0,,
22503,48659,"531238",0,0,0,"",0,,
1357,26809,"920352",0,0,0,"",1,,
1357,26810,"763416",0,0,0,"",0,,
16259,26886,"304466",0,0,0,"",1,,
16260,26887,"304473",0,0,0,"",1,,
6219,48797,"660525",0,0,0,"",0,,
16307,26952,"986033",0,0,0,"",0,,
17058,31013,"766419",0,0,0,"",0,,
16308,26954,"986033",0,0,0,"",1,,
26444,48798,"660403",0,0,0,"",0,,
18456,31015,"969109",0,0,0,"",1,,
25360,48799,"998280",0,0,0,"",0,,
4294,26972,"916243",0,0,0,"",0,,
159,31016,"4571450",0,0,0,"",1,1,911
16343,27067,"932333",0,0,0,"",1,,
3851,48800,"691749",0,0,0,"",0,,
17086,46611,"537171",0,0,0,"",0,,
26035,46612,"377299",0,0,0,"",1,1,4012
28856,52437,"750882",0,0,0,"",0,,
28999,52789,"310054",0,0,0,"",1,1,4012
4572,27072,"792254",0,0,0,"",0,,
4572,27073,"399777",0,0,0,"Отдел продаж",0,,
4572,27074,"341444",0,0,0,"Служба информации",0,,
16346,27075,"536163",0,0,0,"",1,,
16346,27076,"534407",1,0,0,"",0,,
29000,52790,"36593",0,0,0,"",1,,
16348,27078,"2392390",0,0,0,"",0,1,906
7124,27079,"931013",0,0,0,"",1,,
6052,31021,"916101",1,0,0,"Регистратура",1,,
14646,46614,"1620232",0,0,0,"",1,1,929
1149,27082,"773341",0,0,0,"",1,,
1149,27083,"373341",0,0,0,"",0,,
22433,46981,"375090",0,0,0,"",1,,
29001,52791,"92867",0,0,0,"",1,,
29002,52792,"61064",0,0,0,"",1,,
411,27089,"751404",0,0,0,"",1,,
16354,27090,"668060",0,0,0,"",1,,
17709,29497,"533674",1,0,0,"",1,,
17709,29498,"533637",0,0,0,"",0,,
17710,29499,"519045",1,0,0,"",1,,
17710,29500,"519061",1,0,0,"",0,,
17711,29501,"533517",0,0,0,"",1,,
9541,46983,"4595575",0,0,0,"",1,1,911
11710,46988,"337997",0,0,0,"",0,,
23997,47052,"557165",0,0,0,"",0,,
17712,29506,"0082539",0,1,0,"",1,1,921
17718,29523,"2315029",0,0,0,"",0,1,906
26245,47054,"643288",0,0,0,"",1,,
29003,52793,"696127",0,0,0,"Склад временного хранения",1,,
6922,29528,"2388445",0,0,0,"",0,1,906
17721,29529,"565346",0,0,0,"",1,,
26246,47055,"357793",0,0,0,"",1,,
26247,47058,"60408",0,0,0,"",1,,
29004,52794,"305544",0,0,0,"",1,,
17748,29585,"530946",0,0,0,"",1,,
17750,29587,"379131",0,0,0,"",1,,
28639,52016,"33300",0,0,0,"",1,,
28640,52017,"386480",0,0,0,"",1,1,4012
17757,29603,"523136",0,0,0,"",1,,
17756,29601,"533165",0,0,0,"",1,,
17756,29602,"533164",0,0,0,"",0,,
28641,52018,"6080708",0,0,0,"",1,1,921
12419,52019,"376040",0,0,0,"",1,1,4012
28642,52020,"555040",0,0,0,"",1,1,4012
28643,52021,"34804",0,0,0,"",1,,
28644,52022,"32147",0,0,0,"",1,,
28645,52023,"4512636",0,0,0,"",1,1,911
28646,52024,"30366",0,0,0,"",1,,
28647,52025,"4607393",0,0,0,"",1,1,911
25880,52026,"23247",0,0,0,"",1,,
29763,54549,"351404",0,0,0,"",1,,
28648,52027,"23389",0,0,0,"",1,,
28648,52028,"2603133",0,0,0,"",0,1,962
28649,52029,"971203",0,0,0,"",1,1,4012
8055,52030,"8542130",0,0,0,"",0,1,911
25889,52031,"6017204",0,0,0,"",1,1,931
18530,54550,"2336901",0,0,0,"",0,1,906
3316,28084,"338813",0,0,0,"",0,,
16838,28094,"347502",0,0,0,"",1,,
29764,54551,"569729",0,0,0,"",1,,
28651,52033,"4512636",0,0,0,"",1,1,911
28652,52034,"32723",0,0,0,"",1,,
29765,54552,"569715",0,0,0,"",1,,
16844,28100,"931070",0,0,0,"",1,,
3593,28104,"533409",0,0,0,"",1,,
29766,54553,"574075",0,0,0,"",1,,
10876,28107,"577199",0,0,0,"",1,,
16850,28110,"983100",0,0,0,"",1,,
16859,28129,"538808",0,0,0,"",1,,
29766,54554,"574025",0,0,0,"",0,,
29767,54555,"597432",0,0,0,"",1,,
24388,43125,"530545",0,0,0,"",1,,
24388,43126,"2571077",0,0,0,"",0,1,962
21637,43347,"599097",0,0,0,"Отдел сельского хозяйства",1,,
26599,47746,"716663",0,0,0,"",1,,
21637,43353,"599288",0,0,0,"Отдел перерабатывающей промышленности и маркетинга",1,,
725,28194,"616263",0,0,0,"",1,,
16889,28195,"532818",0,0,0,"",1,,
21637,43348,"599274",0,0,0,"Отдел модернизации и развития территорий",1,,
16891,28204,"791303",0,0,0,"",1,,
16916,28231,"358460",0,0,0,"",1,,
9950,28232,"363305",0,0,0,"",1,,
21637,43350,"599491",0,0,0,"Отдел бухгалтерского учета, отчетности и экономического анализа",1,,
21641,43355,"599382",0,0,0,"Отдел искусств, музеев и образовательной деятельности в сфере культуры",1,,
28942,52728,"4610138",0,0,0,"",1,1,911
28943,52729,"6033517",0,0,0,"",1,1,921
18321,30711,"913695",0,0,0,"",1,,
18322,30712,"460355",0,0,0,"",1,,
290,30714,"771220",0,0,0,"",0,,
10585,30715,"522040",0,0,0,"",1,,
21641,43356,"599374",0,0,0,"Отдел культурно-досуговой работы и библиотечного дела",1,,
8446,30718,"536507",0,0,0,"",0,,
18325,30719,"982528",0,0,0,"",1,,
28944,52730,"31664",0,0,0,"",1,,
26601,47749,"2309012",0,0,0,"",1,,
18327,30722,"766592",0,0,0,"",1,,
28944,52731,"31263",0,0,0,"",0,,
14641,47750,"2377899",0,0,0,"",0,1,906
26602,47751,"377702",0,0,0,"",1,,
14695,30727,"1062709",0,0,0,"",0,1,921
26602,47752,"603916",1,0,0,"",0,,
28945,52732,"32390",1,0,0,"",1,,
2798,47753,"702926",1,0,0,"",0,,
18334,30734,"774838",0,0,0,"",1,,
28946,52733,"31051",0,0,0,"",1,,
28947,52734,"31233",0,0,0,"",1,,
18337,30737,"995196",0,0,0,"",1,,
18337,30738,"563279",0,0,0,"",0,,
12857,30739,"4548152",0,0,0,"",0,1,911
28949,52736,"4929585",0,0,0,"",1,1,911
18339,30745,"982607",0,0,0,"",1,,
9905,41494,"307150",0,0,0,"",1,,
11921,41497,"645949",0,0,0,"",1,,
18918,48813,"2328131",0,0,0,"",0,1,906
14531,41499,"307231",0,0,0,"",1,,
18340,30750,"982549",0,0,0,"",1,,
18341,30754,"982628",0,0,0,"",0,,
29296,54874,"338284",0,0,0,"Институт транспорта и технического сервиса",1,,
26926,48815,"695757",0,0,0,"",1,,
29884,54875,"595578",0,0,0,"Центр трудоустройства выпускников",1,,
16355,27091,"616405",0,0,0,"",1,,
29884,54876,"595533",0,0,0,"Центр социальной поддержки студентов",1,,
3855,48814,"218331",0,0,0,"",0,,
26927,48816,"642525",0,0,0,"",1,,
25787,48817,"2004939",0,0,0,"",0,1,800
26928,48818,"313137",0,0,0,"",1,,
18033,41502,"307005",0,0,0,"",1,,
676,27099,"604487",0,0,0,"",1,,
29884,54877,"595558",0,0,0,"НИИ Прикладной информатики и математической геофизики",1,,
18057,41504,"509840",0,0,0,"",0,,
26929,48819,"375272",0,0,0,"",1,,
26930,48820,"642525",0,0,0,"",1,,
9756,48821,"342003",0,0,0,"",0,,
26931,48822,"606606",0,0,0,"",1,,
16618,48823,"751113",0,0,0,"",0,,
680,27119,"604340",0,0,0,"",0,,
6643,48824,"533399",0,0,0,"",0,,
18756,48825,"766772",0,0,0,"",0,,
18070,41506,"307027",0,0,0,"",1,,
658,27123,"604321",0,0,0,"",1,,
29885,54878,"595538",0,0,0,"Центр медицинских биотехнологий",1,,
10376,27126,"604400",1,0,0,"",1,,
18827,31687,"21857",0,0,0,"",1,,
18833,48844,"7102260",0,0,0,"",0,1,921
7663,48845,"374598",0,0,0,"",0,,
434,27131,"604511",0,0,0,"",1,,
16367,27132,"602840",0,0,0,"",1,,
16369,27134,"604370",1,0,0,"",1,,
17647,48846,"716844",0,0,0,"",0,,
18385,31841,"956532",0,0,0,"",1,,
10141,27137,"604357",1,0,0,"",0,,
665,27138,"604435",0,0,0,"",0,,
26248,47059,"37249",0,0,0,"",1,,
26249,47060,"31693",0,0,0,"",1,,
26250,47061,"990805",0,0,0,"",1,1,4012
26251,47062,"539440",0,0,0,"",1,,
19598,47063,"988048",0,0,0,"",1,,
26252,47064,"755556",0,0,0,"",1,,
15386,29626,"773310",0,0,0,"",0,,
4033,29628,"342355",0,0,0,"",1,,
4033,29629,"453267",0,0,0,"",0,,
2280,29638,"509595",0,0,0,"",0,,
26253,47065,"631439",0,0,0,"",1,,
17782,29640,"533243",0,0,0,"",1,,
17783,29641,"999109",0,0,0,"",1,,
17783,29642,"538587",0,0,0,"",0,,
4067,29644,"388845",0,0,0,"",0,,
17785,29645,"462520",0,0,0,"",1,,
17787,29646,"390334",0,0,0,"",1,,
17788,29647,"391537",0,0,0,"",1,,
17789,29648,"532099",0,0,0,"",1,,
17789,29649,"532736",0,0,0,"",0,,
26254,47066,"988155",0,0,0,"",1,,
17792,29652,"660501",0,0,0,"",1,,
26255,47067,"537263",0,0,0,"",1,,
17794,29654,"773944",0,0,0,"",1,,
26257,47079,"32860",0,0,0,"",1,,
17796,29656,"466468",0,0,0,"",1,,
26259,47082,"601837",0,0,0,"Дистанция электроснабжения",1,,
17798,29658,"385180",0,0,0,"",1,,
17800,29660,"390054",0,0,0,"",1,,
17801,29661,"532821",0,0,0,"",1,,
17802,29662,"4689990",0,0,0,"",1,1,911
17803,29663,"391382",0,0,0,"",1,,
17803,29664,"532821",1,0,0,"",0,,
12904,52035,"926776",0,0,0,"",0,,
17827,29708,"536808",0,0,0,"",1,,
17827,29710,"535387",0,0,0,"",0,,
28724,52140,"307263",0,0,0,"",1,,
11209,29712,"969136",0,0,0,"",1,,
7251,52141,"986662",0,0,0,"",0,,
12900,38526,"337874",0,0,0,"",1,,
4730,38478,"0569666",0,0,0,"",0,1,952
22226,38484,"520560",0,0,0,"",1,,
7251,52142,"986066",0,0,0,"",0,,
7336,52143,"3337711",0,0,0,"доб. 31101 и 31102",1,1,800
7337,52144,"3337711",0,0,0,"доб. 31081 и 31082",1,1,800
22238,38530,"923156",0,0,0,"",1,,
22239,38531,"991736",0,0,0,"",1,,
16939,28263,"460528",0,0,0,"",1,,
16946,28277,"595077",0,0,0,"",0,,
7338,52145,"3337711",0,0,0,"доб. 31086 и 31087",1,1,800
16959,28291,"758168",0,0,0,"",1,,
10509,52146,"3337711",0,0,0,"доб. 31091 и 31092",1,1,800
2023,38535,"4724873",0,0,0,"",0,1,911
16977,28317,"701585",0,0,0,"",1,,
6873,28318,"351053",0,0,0,"Бухгалтерия",0,,
16890,52147,"3337711",0,0,0,"доб. 31096 и 31097",1,1,800
28725,52149,"335601",0,0,0,"",1,,
28725,52150,"8548062",0,0,0,"",0,1,911
16984,28330,"468257",0,0,0,"",1,,
28725,52151,"755601",0,0,0,"",0,,
16985,28332,"4647403",0,0,0,"",1,1,911
21741,52598,"31166",1,0,0,"Приемная",1,,
16986,28334,"353355",0,0,0,"",1,,
21741,52599,"31847",0,0,0,"Зам. главы администрации",0,,
589,28339,"8634950",0,0,0,"",1,1,911
21741,52600,"31282",0,0,0,"Зам. главы администрации",0,,
16994,28343,"4675857",0,0,0,"",1,1,911
17247,28738,"756048",0,0,0,"",0,,
15534,28744,"212921",0,0,0,"Секретарь",0,,
27601,50000,"4720955",0,0,0,"",1,1,911
28949,52737,"4678076",0,0,0,"",0,1,911
18349,30788,"215377",0,0,0,"",1,,
18350,30789,"952762",0,0,0,"",1,,
26603,47756,"532201",0,0,0,"",1,,
18352,30791,"750703",0,0,0,"",1,,
18352,30792,"8575452",0,0,0,"",0,1,911
15934,30793,"965122",0,0,0,"",1,,
15934,30794,"387400",0,0,0,"",0,,
26604,47757,"960971",0,0,0,"",1,,
28950,52738,"31840",0,0,0,"",1,,
18354,30797,"1029100",0,0,0,"",1,1,921
18355,30798,"721557",0,0,0,"",1,,
28951,52739,"31503",0,0,0,"",1,,
15227,30800,"668236",0,0,0,"",0,,
26606,47760,"595065",0,0,0,"",0,,
28952,52740,"31303",0,0,0,"",1,,
28953,52741,"31523",0,0,0,"",1,,
28954,52742,"31502",0,0,0,"",1,,
16645,30808,"469663",0,0,0,"",1,,
26607,47763,"757509",0,0,0,"",1,1,4012
26608,47764,"588471",0,0,0,"",1,,
26608,47765,"2308678",0,0,0,"",0,1,906
18360,30812,"387757",0,0,0,"",1,,
18360,30813,"4820710",0,0,0,"",0,1,911
18361,30814,"2333564",0,0,0,"",1,1,906
26609,47766,"632371",0,0,0,"",1,,
18369,30843,"919103",0,0,0,"",0,,
18369,30844,"555503",0,0,0,"",1,,
18369,30845,"999112",0,0,0,"",0,,
28955,52743,"31683",0,0,0,"",1,,
10408,47768,"2310486",0,0,0,"",0,1,906
27600,49999,"363974",0,0,0,"",1,,
27602,50001,"686323",0,0,0,"",1,,
27602,50002,"688207",0,0,0,"",0,,
16373,27144,"604500",1,0,0,"",1,,
16373,27145,"604504",0,0,0,"",0,,
16374,27146,"604500",0,0,0,"",0,,
16374,27147,"604504",0,0,0,"",1,,
18533,41509,"307129",0,0,0,"",1,,
667,27149,"604482",1,0,0,"",1,,
428,41519,"307060",1,0,0,"",1,,
427,27152,"604355",1,0,0,"",1,,
4351,48847,"328755",0,0,0,"",0,,
14738,41524,"563620",1,0,0,"",1,,
8695,48848,"557191",0,0,0,"",0,,
12817,27156,"604445",1,0,0,"",1,,
15607,48849,"756564",0,0,0,"",0,,
11405,27158,"604443",1,0,0,"",1,,
23554,41512,"461533",0,0,0,"",1,,
4404,41584,"759072",0,0,0,"",0,,
15452,48850,"779227",0,0,0,"",0,,
10956,41591,"386636",0,0,0,"",1,,
14549,48851,"777075",0,0,0,"",0,,
6895,48852,"4503257",0,0,0,"",0,1,911
14650,48853,"384495",0,0,0,"",0,,
15208,27181,"563202",0,0,0,"",1,,
16383,27182,"571888",0,0,0,"",1,,
10821,48854,"987111",0,0,0,"",0,,
8254,27221,"934687",0,0,0,"",0,,
8254,27222,"388877",0,0,0,"",0,,
16392,27223,"307292",0,0,0,"",1,,
2538,48855,"467082",0,0,0,"",0,,
16395,27228,"7844212",0,0,0,"",1,1,909
18048,48856,"632435",0,0,0,"",0,,
16396,27230,"668107",0,0,0,"",1,,
16396,27231,"668108",0,0,0,"",0,,
16397,27232,"755808",0,0,0,"",1,,
17832,29716,"777525",0,0,0,"Офис",1,,
17834,29718,"777545",0,0,0,"",1,,
17835,29719,"337711",0,0,0,"",1,,
17837,29721,"631719",0,0,0,"",1,,
17838,29722,"465341",0,0,0,"",1,,
6964,29751,"2366676",0,0,0,"",0,1,906
6964,29752,"2196666",0,0,0,"",0,1,906
4277,29753,"2138889",0,0,0,"",0,1,906
4277,29754,"2128908",0,0,0,"",0,1,906
26315,47241,"379778",0,0,0,"",1,,
17857,29756,"320367",0,0,0,"",1,,
17857,29757,"320375",0,0,0,"",0,,
17857,29758,"320368",0,0,0,"",0,,
10237,48137,"2384960",0,0,0,"",0,1,906
2333,29803,"585485",0,0,0,"",0,,
1832,48138,"2944818",0,0,0,"",0,1,963
17976,29981,"732127",0,0,0,"",1,,
17975,29980,"386602",0,0,0,"",1,,
17979,29988,"760760",0,0,0,"",1,,
26316,47242,"521001",0,0,0,"",1,1,4012
17980,29990,"2697199",0,0,0,"",1,1,962
17982,29991,"306503",0,0,0,"",1,,
23491,47243,"774757",0,0,0,"",0,,
26102,47244,"355471",0,0,0,"",1,,
17987,30007,"773379",0,0,0,"",1,,
1389,30008,"2605456",0,0,0,"",1,1,921
1390,30009,"642262",0,0,0,"",0,,
1390,30010,"644531",0,0,0,"",1,,
1390,30011,"656879",0,0,0,"",0,,
174,30012,"660658",1,0,0,"",0,,
26102,47245,"355472",0,0,0,"",0,,
17989,30014,"687201",0,0,0,"",1,,
7887,30015,"686938",0,0,0,"",1,,
4906,28747,"218914",0,0,0,"",0,,
2153,48139,"764535",0,0,0,"",0,,
17999,30043,"642189",0,0,0,"",1,,
7241,48141,"951035",0,0,0,"",0,,
2202,30047,"983491",0,0,0,"",1,,
2202,30048,"983490",0,0,0,"",0,,
15808,48142,"585500",0,0,0,"",0,,
18437,30978,"212218",0,0,0,"",1,,
18438,30979,"762907",0,0,0,"",1,,
18439,30983,"376252",0,0,0,"",1,,
18440,30984,"32316",0,0,0,"",1,,
21741,52601,"31645",0,0,0,"",0,,
21741,52602,"31770",0,0,0,"Отдел по делопроизводству, кадрам и информационному обеспечению",1,,
21741,52603,"31806",0,0,0,"",0,,
4292,30994,"779200",0,0,0,"",1,,
4292,30995,"911281",0,0,0,"",0,,
21741,52604,"31770",0,0,0,"Помощник главы администрации по международным связям",1,,
21741,52605,"31546",0,0,0,"Юридический отдел",1,,
18447,30998,"217869",0,0,0,"",1,,
21743,52606,"31591",0,0,0,"",0,,
21743,52607,"31577",0,0,0,"Секретарь КДНи ЗП",1,,
18449,31001,"219916",0,0,0,"",1,,
21743,52608,"31458",1,0,0,"Отдел ЗАГС",1,,
21744,52613,"31670",1,0,0,"Военно-учетный стол",1,,
4243,31004,"563563",0,0,0,"",1,,
21742,52610,"32176",0,0,0,"Отдел социальной защиты населения, опеки и попечительства",1,,
16519,31007,"2422929",0,0,0,"",0,1,905
18476,31046,"508308",0,0,0,"",0,,
21742,52611,"31245",0,0,0,"",0,,
3840,31045,"324628",0,0,0,"",0,,
18478,31048,"519518",0,0,0,"",1,,
18478,31049,"4559310",0,0,0,"",0,1,911
21742,52612,"31609",0,0,0,"",0,,
28901,52614,"31852",0,0,0,"Архивный отдел",1,,
21744,52615,"31182",0,0,0,"Контрольно-счетная палата",1,,
28902,52616,"31594",0,0,0,"",1,,
18389,30891,"918448",0,0,0,"",1,,
28783,52617,"34704",0,0,0,"Контрольно-счетная палата",1,,
18390,30893,"22064",0,0,0,"",1,,
