"CONTRACT_ID","ORG_ID","CONTRACT_NAME","CONTRACT_CODE","TRANSACTION_DATE","CONTRACT_AMOUNT","PAYED_AMOUNT","DEBIT","STATUS_ID","PAY_DATE","SUGGEST_PAY_DATE"
1994,6581,"226","226-ГТС-2010",08.10.09,4675,0,-4675,1003,,""
2000,5428,"232","232-ГТС-2010",21.10.09,12750,0,-12750,1003,,""
2001,12295,"212","212-ГТС-2010",29.10.09,4675,0,-4675,1003,,""
2004,4781,"231","231-ГТС-2010",02.11.09,5500,0,-5500,1003,,""
2016,15670,"81","81-ГТС-2010",01.12.09,0,0,0,1003,,""
1907,14950,"457","457-ГТС-2010",05.10.09,5500,0,-5500,1003,,""
1906,285,"459","459-ГТС-2010",06.10.09,16200,0,-16200,1003,,""
1908,4269,"450","450-ГТС-2010",15.09.09,10000,0,-10000,1003,,""
1909,614,"455","455-ГТС-2010",30.09.09,8550,0,-8550,1003,,""
1910,925,"453","453-ГТС-2010",21.09.09,17000,0,-17000,1003,,""
1911,7105,"46","46-ГТС-2010",08.09.09,0,0,0,1003,,""
1912,1129,"448","448-ГТС-2010",10.09.09,4650,0,-4650,1003,,""
1913,402,"447","447-ГТС-2010",09.09.09,5500,0,-5500,1003,,""
1914,96,"447","447-ГТС-2010",08.09.09,9000,0,-9000,1003,,""
1915,14823,"446","446-ГТС-2010",07.09.09,6050,0,-6050,1003,,""
1916,858,"445","445-ГТС-2010",03.09.09,5500,0,-5500,1003,,""
1917,15101,"443","443-ГТС-2010",14.08.09,10000,0,-10000,1003,,""
1918,568,"47","47-ГТС-2010",07.07.09,0,0,0,1003,,""
2006,9595,"236","236-ГТС-2010",06.11.09,9000,0,-9000,1003,,""
2007,1039,"237","237-ГТС-2010",06.11.09,4675,0,-4675,1003,,""
2008,7503,"224","224-ГТС-2010",26.10.09,5500,0,-5500,1003,,""
2009,1263,"211","211-ГТС-2010",22.10.09,17425,0,-17425,1003,,""
2011,12459,"240","240-ГТС-2010",20.11.09,11000,0,-11000,1003,,""
2265,286,"456","456-ГТС-2011",13.09.10,5000,0,-5000,1003,,""
2013,15667,"241","241-ГТС-2010",20.11.09,5500,0,-5500,1003,,""
1834,7509,"618","618-ГТС-2010",01.06.09,10000,0,-10000,1003,,""
1835,12716,"620","620-ГТС-2010",18.06.09,9900,0,-9900,1003,,""
1836,7480,"621","621-ГТС-2010",01.06.09,8500,0,-8500,1003,,""
1837,1766,"624","624-ГТС-2010",10.07.09,15300,0,-15300,1003,,""
1838,3645,"625","625-ГТС-2010",24.08.09,30000,0,-30000,1003,,""
1839,3807,"327","327-ГТС-2010",24.07.09,8500,0,-8500,1003,,""
1840,11309,"636","636-ГТС-2010",21.08.09,14850,0,-14850,1003,,""
1841,14956,"636/1","636/1-ГТС-2010",21.08.09,0,0,0,1003,,""
1842,13691,"638","638-ГТС-2010",13.08.09,12750,0,-12750,1003,,""
1843,7909,"639","639-ГТС-2010",03.09.09,5500,0,-5500,1003,,""
1845,1011,"308","308-ГТС-2010",15.07.09,5500,0,-5500,1003,,""
1846,7420,"318","318-ГТС-2010",17.08.09,5500,0,-5500,1003,,""
1848,1819,"322","322-ГТС-2010",19.08.09,9350,0,-9350,1003,,""
1849,1745,"322/1","322/1-ГТС-2010",19.08.09,0,0,0,1003,,""
1850,5059,"326","326-ГТС-2010",19.08.09,5500,0,-5500,1003,,""
1851,11999,"327","327-ГТС-2010",25.08.09,4675,0,-4675,1003,,""
1852,127,"316","316-ГТС-2010",14.08.09,10000,0,-10000,1003,,""
1853,1131,"329","329-ГТС-2010",26.08.09,8500,0,-8500,1003,,""
1854,1001,"330","330-ГТС-2010",02.09.09,5500,0,-5500,1003,,""
1855,2650,"331","331-ГТС-2010",23.09.09,12750,0,-12750,1003,,""
2164,14327,"366","366-ГТС-2010",15.12.09,1500,0,-1500,1003,,""
2165,786,"243","243-ГТС-2010",30.11.09,13500,0,-13500,1003,,""
2166,729,"244","244-ГТС-2010",14.12.09,4675,0,-4675,1003,,""
2167,7630,"220","220-ГТС-2010",27.11.09,5500,0,-5500,1003,,""
2377,5213,"713","713-ГТС-2011",26.04.10,5000,0,-5000,1003,,""
2170,874,"672","672-ГТС-2010",08.12.09,4500,0,-4500,1003,,""
2171,1460,"655","655-ГТС-2010",09.11.09,4675,0,-4675,1003,,""
2176,1093,"650/1","650/1-ГТС-2010",30.09.09,0,0,0,1003,,""
3712,4090,"463","463-ГТС-2014",01.04.13,11050,0,-11050,1003,,""
3942,19140,"244","244-ГТС-2014",29.09.13,47600,0,-47600,1003,,""
3711,868,"443","443-ГТС-2014",04.04.13,19000,0,-19000,1003,,""
2178,16005,"610/1","610/1-ГТС-2010",30.09.09,0,0,0,1003,,""
2179,211,"143","143-ГТС-2010",01.12.09,10000,0,-10000,1003,,""
2180,4899,"151","151-ГТС-2010",30.11.09,8075,0,-8075,1003,,""
3713,1366,"449","449-ГТС-2014",01.04.13,35000,0,-35000,1003,,""
2182,14905,"160","160-ГТС-2010",01.12.09,0,0,0,1003,,""
3714,16063,"464","464-ГТС-2014",01.04.13,5000,0,-5000,1003,,""
2184,1365,"708","708-ГТС-2010",14.04.09,25500,0,-25500,1003,,""
2185,11597,"670","670-ГТС-2010",18.12.09,5500,0,-5500,1003,,""
2186,16027,"708/1","708/1-ГТС-2010",14.04.09,0,0,0,1003,,""
2187,16029,"708/2","708/2-ГТС-2010",14.04.09,0,0,0,1003,,""
2303,11309,"304","304-ГТС-2011",29.05.10,12750,0,-12750,1003,,""
2036,1288,"306","306-ГТС-2010",13.08.09,12750,0,-12750,1003,,""
2039,15752,"70","70-ГТС-2010",08.06.09,0,0,0,1003,,""
2038,9839,"342/1","342/1-ГТС-2010",20.10.09,12750,0,-12750,1003,,""
2040,3469,"743","743-ГТС-2010",26.10.09,19550,0,-19550,1003,,""
3715,2576,"467","467-ГТС-2014",01.04.13,13000,0,-13000,1003,,""
2041,1359,"738","738-ГТС-2010",22.09.09,17850,0,-17850,1003,,""
2043,2607,"736","736-ГТС-2010",16.09.09,4675,0,-4675,1003,,""
2044,11866,"74","74-ГТС-2010",22.10.09,4675,0,-4675,1003,,""
2045,3751,"734","734-ГТС-2010",26.08.09,13175,0,-13175,1003,,""
2060,413,"704","704-ГТС-2010",19.03.09,8500,0,-8500,1003,,""
2061,2553,"661","661-ГТС-2010",03.11.09,4650,0,-4650,1003,,""
2065,1361,"642","642-ГТС-2010",18.09.09,8500,0,-8500,1003,,""
2066,15803,"623","623-ГТС-2010",16.07.09,0,0,0,1003,,""
2067,1823,"662","662-ГТС-2010",04.12.09,4500,0,-4500,1003,,""
2068,1536,"657","657-ГТС-2010",15.10.09,20000,0,-20000,1003,,""
2069,1981,"654","654-ГТС-2010",22.10.09,13500,0,-13500,1003,,""
2070,463,"658","658-ГТС-2010",13.10.09,9000,0,-9000,1003,,""
2071,10374,"658/1","658/1-ГТС-2010",13.10.09,0,0,0,1003,,""
2072,1081,"626","626-ГТС-2010",31.07.09,33150,0,-33150,1003,,""
2073,6590,"649","649-ГТС-2010",21.10.09,5500,0,-5500,1003,,""
2074,15814,"678","678-ГТС-2010",30.11.09,8500,0,-8500,1003,,""
2023,15688,"200/1","200/1-ГТС-2010",09.04.09,0,0,0,1003,,""
2024,10049,"84","84-ГТС-2010",03.12.09,0,0,0,1003,,""
2026,15697,"28/1","28/1-ГТС-2010",30.07.09,0,0,0,1003,,""
2028,15712,"86","86-ГТС-2010",03.12.09,0,0,0,1003,,""
2029,15713,"86/1","86/1-ГТС-2010",03.12.09,0,0,0,1003,,""
2030,15717,"86/2","86/2-ГТС-2010",03.12.09,0,0,0,1003,,""
2031,10857,"81","81-ГТС-2010",26.11.09,0,0,0,1003,,""
2032,12690,"335","335-ГТС-2010",10.09.09,10000,0,-10000,1003,,""
2033,15724,"343","343-ГТС-2010",26.10.09,5500,0,-5500,1003,,""
2034,1990,"324","324-ГТС-2010",23.09.09,4675,0,-4675,1003,,""
2048,868,"728","728-ГТС-2010",13.07.09,19550,0,-19550,1003,,""
2049,13679,"703/1","703/1-ГТС-2010",17.03.09,0,0,0,1003,,""
2050,3468,"703","703-ГТС-2010",17.03.09,21100,0,-21100,1003,,""
2051,1180,"741","741-ГТС-2010",28.10.09,19550,0,-19550,1003,,""
2052,2576,"722","722-ГТС-2010",08.05.09,12750,0,-12750,1003,,""
2053,6742,"722/1","722/1-ГТС-2010",08.05.09,0,0,0,1003,,""
2054,1836,"744","744-ГТС-2010",05.11.09,14000,0,-14000,1003,,""
2055,4210,"742","742-ГТС-2010",12.11.09,5500,0,-5500,1003,,""
2056,1761,"732","732-ГТС-2010",17.08.09,12750,0,-12750,1003,,""
2057,467,"731","731-ГТС-2010",04.08.09,5500,0,-5500,1003,,""
2058,2629,"301","301-ГТС-2010",07.07.09,0,0,0,1003,,""
2059,1366,"702","702-ГТС-2010",16.03.09,61000,0,-61000,1003,,""
2063,3482,"630","630-ГТС-2010",07.08.09,25000,0,-25000,1003,,""
2075,3015,"671","671-ГТС-2010",26.11.09,7000,0,-7000,1003,,""
2077,14879,"643","643-ГТС-2010",24.08.09,21000,0,-21000,1003,,""
2078,4761,"631","631-ГТС-2010",09.11.09,40000,0,-40000,1003,,""
2079,11666,"633","633-ГТС-2010",24.08.09,5500,0,-5500,1003,,""
2080,9705,"306/1","306/1-ГТС-2010",14.07.09,0,0,0,1003,,""
2081,15828,"347","347-ГТС-2010",03.12.09,5500,0,-5500,1003,,""
2082,1103,"362","362-ГТС-2010",02.12.09,4675,0,-4675,1003,,""
2083,15829,"363","363-ГТС-2010",09.12.09,23550,0,-23550,1003,,""
2084,1480,"202","202-ГТС-2010",01.04.09,42925,0,-42925,1003,,""
2085,2789,"202/1","202/1-ГТС-2010",01.04.09,0,0,0,1003,,""
2095,1499,"656","656-ГТС-2010",16.11.09,6000,0,-6000,1003,,""
2096,1092,"650","650-ГТС-2010",30.09.09,46750,0,-46750,1003,,""
2098,3628,"663","663-ГТС-2010",17.11.09,8000,0,-8000,1003,,""
2227,9579,"416","416-ГТС-2011",04.05.10,13000,0,-13000,1003,,""
2102,7335,"46/1","46/1-ГТС-2010",28.05.09,0,0,0,1003,,""
2062,15792,"664","664-ГТС-2010",09.11.09,16200,0,-16200,1003,,""
2086,1939,"660","660-ГТС-2010",24.09.09,28000,0,-28000,1003,,""
2087,9497,"669","669-ГТС-2010",26.11.09,37800,0,-37800,1003,,""
2088,9494,"669/1","669/1-ГТС-2010",26.11.09,0,0,0,1003,,""
2089,15832,"669/2","669/2-ГТС-2010",26.11.09,0,0,0,1003,,""
3644,10287,"313/1","313/1-ГТС-2013",29.11.12,0,0,0,1003,,""
2091,14181,"669/4","669/4-ГТС-2010",26.11.09,0,0,0,1003,,""
2092,15583,"676","676-ГТС-2010",30.11.09,1500,0,-1500,1003,,""
2093,1370,"677","677-ГТС-2010",30.11.09,4650,0,-4650,1003,,""
3269,13929,"001","001-ГТС-2013",03.07.12,7200,0,-7200,1003,,""
2107,15846,"461","461-ГТС-2010",13.10.09,10000,0,-10000,1003,,""
2106,1898,"469","469-ГТС-2010",29.09.09,12750,0,-12750,1003,,""
3239,14421,"714","714-ГТС-2013",16.05.12,25600,0,-25600,1003,,""
2109,9965,"461","461-ГТС-2010",03.11.09,10000,0,-10000,1003,,""
2110,9032,"45","45-ГТС-2010",03.11.09,0,0,0,1003,,""
3678,1314,"450","450-ГТС-2014",23.05.13,5000,0,-5000,1003,,""
3270,2789,"510/1-Б","510/1-ГТС-2013",29.05.12,0,0,0,1003,,""
3271,1480,"510","510-ГТС-2013",29.05.12,70000,0,-70000,1003,,""
2114,9319,"148","148-ГТС-2010",12.11.09,5500,0,-5500,1003,,""
2115,15848,"147","147-ГТС-2010",12.11.09,8500,0,-8500,1003,,""
2117,15015,"145","145-ГТС-2010",30.11.09,17850,0,-17850,1003,,""
2118,15348,"144","144-ГТС-2010",30.10.09,8500,0,-8500,1003,,""
2119,10373,"142","142-ГТС-2010",25.11.09,12750,0,-12750,1003,,""
3272,15829,"509","509-ГТС-2013",22.05.12,66500,0,-66500,1003,,""
3679,8437,"475","475-ГТС-2014",22.05.13,11050,0,-11050,1003,,""
2121,3554,"140","140-ГТС-2010",14.10.09,8500,0,-8500,1003,,""
2122,1612,"139","139-ГТС-2010",06.10.09,0,0,0,1003,,""
2123,6700,"138","138-ГТС-2010",01.10.09,12750,0,-12750,1003,,""
2124,3334,"137","137-ГТС-2010",07.10.09,28900,0,-28900,1003,,""
3680,23831,"412/1","412/1-ГТС-2014",22.05.13,8000,0,-8000,1003,,""
2126,4472,"135","135-ГТС-2010",22.10.09,8500,0,-8500,1003,,""
2127,14853,"134","134-ГТС-2010",09.09.09,17850,0,-17850,1003,,""
2128,1789,"132","132-ГТС-2010",01.09.09,4675,0,-4675,1003,,""
2228,911,"417","417-ГТС-2011",04.05.10,8000,0,-8000,1003,,""
3934,1180,"485","485-ГТС-2014",18.11.13,14400,0,-14400,1003,,""
2131,12281,"129","129-ГТС-2010",26.08.09,8500,0,-8500,1003,,""
2132,1728,"128","128-ГТС-2010",31.08.09,10000,0,-10000,1003,,""
2135,1035,"126","126-ГТС-2010",28.08.09,4675,0,-4675,1003,,""
2134,10035,"127","127-ГТС-2010",28.08.09,5500,0,-5500,1003,,""
3681,8966,"470","470-ГТС-2014",23.05.13,8000,0,-8000,1003,,""
2137,7501,"123","123-ГТС-2010",24.08.09,5500,0,-5500,1003,,""
2138,10486,"122","122-ГТС-2010",24.08.09,5500,0,-5500,1003,,""
2139,9632,"121","121-ГТС-2010",20.08.09,6050,0,-6050,1003,,""
2140,3335,"120","120-ГТС-2010",19.08.09,5500,0,-5500,1003,,""
3724,19807,"439","439-ГТС-2014",22.03.13,5000,0,-5000,1003,,""
3725,2650,"424","424-ГТС-2014",22.03.13,13000,0,-13000,1003,,""
2142,9305,"118","118-ГТС-2010",13.08.09,5500,0,-5500,1003,,""
2143,2205,"117","117-ГТС-2010",13.08.09,5500,0,-5500,1003,,""
2144,8442,"112","112-ГТС-2010",28.07.09,5500,0,-5500,1003,,""
2145,1513,"110","110-ГТС-2010",27.07.09,8500,0,-8500,1003,,""
2146,9581,"104","104-ГТС-2010",17.08.09,15000,0,-15000,1003,,""
3869,17879,"104","104-ГТС-2014",24.04.13,9000,0,-9000,1003,,""
2148,15859,"113","113-ГТС-2010",01.10.09,15000,0,-15000,1003,,""
2149,1216,"735","735-ГТС-2010",28.08.09,4675,0,-4675,1003,,""
2150,3471,"743/1","743/1-ГТС-2010",22.10.09,17850,0,-17850,1003,,""
2152,10654,"23","23-ГТС-2010",24.06.09,0,0,0,1003,,""
2153,7270,"23/1","23/1-ГТС-2010",24.06.09,0,0,0,1003,,""
3870,19024,"108","108-ГТС-2014",30.04.13,5500,0,-5500,1003,,""
2155,10072,"81","81-ГТС-2010",11.12.09,0,0,0,1003,,""
2157,15923,"80","80-ГТС-2010",16.12.09,0,0,0,1003,,""
2158,10232,"98","98-ГТС-2010",15.12.09,0,0,0,1003,,""
2159,4688,"29","29-ГТС-2010",01.09.09,0,0,0,1003,,""
3871,16994,"325","325-ГТС-2014",06.11.13,5000,0,-5000,1003,,""
3872,1178,"105","105-ГТС-2014",19.04.13,14400,0,-14400,1003,,""
2162,15927,"365","365-ГТС-2010",03.12.09,5000,0,-5000,1003,,""
2163,7185,"367","367-ГТС-2010",14.12.09,5500,0,-5500,1003,,""
3873,9870,"103","103-ГТС-2014",12.04.13,5500,0,-5500,1003,,""
3874,18854,"102","102-ГТС-2014",12.04.13,5000,0,-5000,1003,,""
2193,16195,"901","901-ГТС-2010",01.12.09,0,0,0,1003,,""
2194,16429,"902","902-ГТС-2010",01.12.09,0,0,0,1003,,""
2195,16432,"903","903-ГТС-2010",01.12.09,0,0,0,1003,,""
2197,14544,"904","904-ГТС-2010",01.12.09,0,0,0,1003,,""
2198,8373,"364","364-ГТС-2010",28.12.09,29750,0,-29750,1003,,""
2230,7366,"419","419-ГТС-2011",18.05.10,2000,0,-2000,1003,,""
2229,962,"418","418-ГТС-2011",18.05.10,2000,0,-2000,1003,,""
2231,2650,"421","421-ГТС-2011",24.05.10,13000,0,-13000,1003,,""
2232,11196,"422","422-ГТС-2011",24.05.10,8000,0,-8000,1003,,""
2233,14977,"423","423-ГТС-2011",25.05.10,16000,0,-16000,1003,,""
2234,100,"424","Код проекта не определен!",25.04.11,6800,0,-6800,1003,,""
2235,4926,"425","425-ГТС-2011",25.05.10,1800,0,-1800,1003,,""
2236,11072,"426","426-ГТС-2011",02.06.10,2000,0,-2000,1003,,""
2237,1990,"427","427-ГТС-2011",30.06.10,4250,0,-4250,1003,,""
2238,5010,"428","428-ГТС-2011",15.06.10,5000,0,-5000,1003,,""
2239,10241,"429","429-ГТС-2011",16.06.10,5000,0,-5000,1003,,""
2240,1001,"430","430-ГТС-2011",16.06.10,5000,0,-5000,1003,,""
2241,15562,"431","431-ГТС-2011",16.06.10,5000,0,-5000,1003,,""
2242,1212,"432","432-ГТС-2011",21.06.10,4250,0,-4250,1003,,""
2243,1882,"433","433-ГТС-2011",01.07.10,8000,0,-8000,1003,,""
2708,17911,"152","152-ГТС-2011",23.09.10,8000,0,-8000,1003,,""
2244,16054,"434","434-ГТС-2011",05.07.10,5000,0,-5000,1003,,""
2245,10276,"435","435-ГТС-2011",07.07.10,5000,0,-5000,1003,,""
2246,1844,"438","438-ГТС-2011",14.07.10,4250,0,-4250,1003,,""
2247,858,"439","439-ГТС-2011",20.07.10,6800,0,-6800,1003,,""
2248,8310,"407","407-ГТС-2011",30.07.10,22100,0,-22100,1003,,""
2249,6618,"441","441-ГТС-2011",02.08.10,13600,0,-13600,1003,,""
2250,4496,"442","442-ГТС-2011",03.08.10,16000,0,-16000,1003,,""
2258,1214,"449","449-ГТС-2011",02.09.10,7200,0,-7200,1003,,""
2259,12716,"450","450-ГТС-2011",06.09.10,8000,0,-8000,1003,,""
2261,1796,"452","452-ГТС-2011",07.09.10,8000,0,-8000,1003,,""
2262,4310,"453","453-ГТС-2011",08.09.10,8000,0,-8000,1003,,""
2263,12477,"455","455-ГТС-2011",09.09.10,5000,0,-5000,1003,,""
2264,7539,"454","454-ГТС-2011",09.09.10,8000,0,-8000,1003,,""
2266,18118,"457","457-ГТС-2011",17.09.10,8000,0,-8000,1003,,""
2267,7185,"458","458-ГТС-2011",22.09.10,2500,0,-2500,1003,,""
2268,440,"461","461-ГТС-2011",24.09.10,5000,0,-5000,1003,,""
2269,3556,"459","459-ГТС-2011",24.09.10,19000,0,-19000,1003,,""
2270,18195,"462","462-ГТС-2011",27.09.10,2000,0,-2000,1003,,""
2271,1986,"460","460-ГТС-2011",28.09.10,5000,0,-5000,1003,,""
2272,14839,"468","468-ГТС-2011",05.10.10,5000,0,-5000,1003,,""
2273,285,"469","469-ГТС-2011",06.10.10,14450,0,-14450,1003,,""
2274,16559,"471","471-ГТС-2011",10.10.10,5000,0,-5000,1003,,""
2275,14633,"470","470-ГТС-2011",07.10.10,12750,0,-12750,1003,,""
2278,8073,"463","463-ГТС-2011",07.10.10,40000,0,-40000,1003,,""
2279,15697,"463","463-ГТС-2011",07.10.10,0,0,0,1003,,""
2280,15814,"474","474-ГТС-2011",08.10.10,8000,0,-8000,1003,,""
2281,1775,"475","475-ГТС-2011",13.10.10,5000,0,-5000,1003,,""
2282,925,"464","464-ГТС-2011",30.09.10,13600,0,-13600,1003,,""
2283,743,"476","476-ГТС-2011",18.10.10,5000,0,-5000,1003,,""
2284,14327,"478","478-ГТС-2011",21.10.10,2000,0,-2000,1003,,""
2285,96,"481","481-ГТС-2011",29.10.10,8000,0,-8000,1003,,""
2287,3510,"4","4-ГТС-2011",30.10.10,8000,0,-8000,1003,,""
2288,1161,"482","482-ГТС-2011",29.10.10,2000,0,-2000,1003,,""
2289,1160,"483","483-ГТС-2011",29.10.10,2000,0,-2000,1003,,""
2290,10558,"485","485-ГТС-2011",10.11.10,5000,0,-5000,1003,,""
2291,4761,"480","480-ГТС-2011",29.10.10,55250,0,-55250,1003,,""
2292,1145,"300","300-ГТС-2011",06.04.10,67150,0,-67150,1003,,""
2293,259,"301","301-ГТС-2011",07.04.10,19550,0,-19550,1003,,""
2294,9965,"302","302-ГТС-2011",29.04.10,8000,0,-8000,1003,,""
2295,438,"305","305-ГТС-2011",05.05.10,5000,0,-5000,1003,,""
2296,439,"303","303-ГТС-2011",05.05.10,5000,0,-5000,1003,,""
2297,12652,"306","306-ГТС-2011",05.05.10,5220,0,-5220,1003,,""
2298,567,"308","308-ГТС-2011",13.05.10,8000,0,-8000,1003,,""
2299,1076,"310","310-ГТС-2011",13.05.10,16250,0,-16250,1003,,""
2300,1370,"312","312-ГТС-2011",12.05.10,5000,0,-5000,1003,,""
2301,1066,"314","314-ГТС-2011",18.05.10,11000,0,-11000,1003,,""
2302,1067,"314/1","314/1-ГТС-2011",18.05.10,0,0,0,1003,,""
2304,14956,"304/1","304/1-ГТС-2011",29.05.10,0,0,0,1003,,""
2305,4024,"309","309-ГТС-2011",29.05.10,5000,0,-5000,1003,,""
2306,3462,"318","318-ГТС-2011",02.06.10,14450,0,-14450,1003,,""
2307,876,"315","315-ГТС-2011",07.06.10,11050,0,-11050,1003,,""
2308,4909,"317","317-ГТС-2011",04.06.10,5000,0,-5000,1003,,""
2309,1011,"316","316-ГТС-2011",10.06.10,2000,0,-2000,1003,,""
2310,1705,"321","321-ГТС-2011",10.06.10,13600,0,-13600,1003,,""
2311,14957,"321/1","321/1-ГТС-2011",10.06.10,0,0,0,1003,,""
2312,1129,"320","320-ГТС-2011",29.06.10,4250,0,-4250,1003,,""
2313,15829,"330","330-ГТС-2011",30.06.10,25000,0,-25000,1003,,""
2314,1482,"325","325-ГТС-2011",16.06.10,14450,0,-14450,1003,,""
2315,17511,"324","324-ГТС-2011",15.06.10,2500,0,-2500,1003,,""
2317,2535,"323","323-ГТС-2011",11.08.10,17000,0,-17000,1003,,""
2318,1082,"327","327-ГТС-2011",13.08.10,79000,0,-79000,1003,,""
2319,1068,"333","333-ГТС-2011",24.08.10,5000,0,-5000,1003,,""
2320,15583,"329","329-ГТС-2011",16.08.10,8000,0,-8000,1003,,""
2322,9032,"399","399-ГТС-2011",27.08.10,5000,0,-5000,1003,,""
2324,627,"337","337-ГТС-2011",30.08.10,5000,0,-5000,1003,,""
2325,1819,"343","343-ГТС-2011",01.09.10,8500,0,-8500,1003,,""
2326,1745,"343/1","343/1-ГТС-2011",01.09.10,0,0,0,1003,,""
2327,877,"334","334-ГТС-2011",31.08.10,8000,0,-8000,1003,,""
2328,18436,"335","335-ГТС-2011",31.08.10,5000,0,-5000,1003,,""
2329,967,"339","339-ГТС-2011",10.09.10,6500,0,-6500,1003,,""
2330,17693,"338","338-ГТС-2011",08.09.10,5000,0,-5000,1003,,""
2331,875,"340","340-ГТС-2011",01.10.10,4250,0,-4250,1003,,""
2332,402,"307","307-ГТС-2011",07.10.10,5000,0,-5000,1003,,""
2333,874,"341","341-ГТС-2011",07.09.10,4500,0,-4500,1003,,""
2334,18249,"345","345-ГТС-2011",07.10.10,16200,0,-16200,1003,,""
2335,3443,"346","346-ГТС-2011",07.10.10,2000,0,-2000,1003,,""
2336,11404,"344","344-ГТС-2011",11.10.10,2000,0,-2000,1003,,""
2337,1021,"347","347-ГТС-2011",14.10.10,24650,0,-24650,1003,,""
2338,396,"348","348-ГТС-2011",14.10.10,5000,0,-5000,1003,,""
2339,3628,"349","349-ГТС-2011",14.10.10,8000,0,-8000,1003,,""
2340,11999,"350","350-ГТС-2011",18.10.10,5000,0,-5000,1003,,""
2341,15792,"342","342-ГТС-2011",20.10.10,18000,0,-18000,1003,,""
2342,8739,"354","354-ГТС-2011",26.10.10,5000,0,-5000,1003,,""
2343,2197,"351","351-ГТС-2011",21.10.10,4250,0,-4250,1003,,""
2344,13691,"354","354-ГТС-2011",29.10.10,13600,0,-13600,1003,,""
2345,2789,"313","313-ГТС-2011",13.05.10,45000,0,-45000,1003,,""
2346,1480,"313/1","313/1-ГТС-2011",13.05.10,0,0,0,1003,,""
2348,1312,"2","2-ГТС-2011",08.11.10,0,0,0,1003,,""
2349,2629,"3","3-ГТС-2011",18.11.10,0,0,0,1003,,""
2352,4803,"5","5-ГТС-2011",17.11.10,0,0,0,1003,,""
2351,4314,"4","4-ГТС-2011",10.11.10,0,0,0,1003,,""
2353,14918,"6","6-ГТС-2011",17.11.10,0,0,0,1003,,""
2354,14915,"7","7-ГТС-2011",12.11.10,0,0,0,1003,,""
2355,7313,"8","8-ГТС-2011",16.11.10,0,0,0,1003,,""
2356,15670,"9","9-ГТС-2011",10.11.10,0,0,0,1003,,""
2357,10287,"9","9-ГТС-2011",17.11.10,0,0,0,1003,,""
2358,305,"467","467-ГТС-2011",29.10.10,16000,0,-16000,1003,,""
2359,16424,"420","420-ГТС-2011",16.08.10,40000,0,-40000,1003,,""
2360,3089,"420/1","420/1-ГТС-2011",16.08.10,0,0,0,1003,,""
2361,4573,"357","357-ГТС-2011",09.11.10,0,0,0,1003,,""
2362,1898,"337","337-ГТС-2011",31.08.10,13000,0,-13000,1003,,""
2363,1499,"705","705-ГТС-2011",12.04.10,8500,0,-8500,1003,,""
2364,961,"704","704-ГТС-2011",08.04.10,8000,0,-8000,1003,,""
2365,6556,"701","701-ГТС-2011",05.04.10,15000,0,-15000,1003,,""
2366,11826,"725","725-ГТС-2011",03.06.10,5000,0,-5000,1003,,""
2367,6697,"727","727-ГТС-2011",03.06.10,2000,0,-2000,1003,,""
2368,1395,"707","707-ГТС-2011",12.04.10,13600,0,-13600,1003,,""
2369,1104,"706","706-ГТС-2011",07.04.10,6800,0,-6800,1003,,""
2370,18930,"719","719-ГТС-2011",13.05.10,5000,0,-5000,1003,,""
2371,1348,"716","716-ГТС-2011",04.05.10,5000,0,-5000,1003,,""
2372,2633,"709","709-ГТС-2011",16.04.10,8200,0,-8200,1003,,""
2375,18935,"708","708-ГТС-2011",14.04.10,0,0,0,1003,,""
2374,9588,"726","726-ГТС-2011",03.06.10,5000,0,-5000,1003,,""
2376,15046,"724","724-ГТС-2011",15.06.10,5000,0,-5000,1003,,""
2396,1761,"746","746-ГТС-2011",16.09.10,13000,0,-13000,1003,,""
2397,254,"749","749-ГТС-2011",16.09.10,5000,0,-5000,1003,,""
2398,16063,"730","730-ГТС-2011",11.06.10,5000,0,-5000,1003,,""
2399,2607,"732","732-ГТС-2011",24.06.10,5000,0,-5000,1003,,""
2400,13627,"745","745-ГТС-2011",09.09.10,5000,0,-5000,1003,,""
2401,7902,"752","752-ГТС-2011",07.10.10,2000,0,-2000,1003,,""
2402,1115,"710","710-ГТС-2011",20.04.10,8000,0,-8000,1003,,""
2403,1095,"702","702-ГТС-2011",06.04.10,18700,0,-18700,1003,,""
2404,15513,"741","741-ГТС-2011",17.08.10,16000,0,-16000,1003,,""
2405,413,"747","747-ГТС-2011",18.10.10,14500,0,-14500,1003,,""
2406,18959,"70","70-ГТС-2011",18.06.10,0,0,0,1003,,""
2189,3565,"151","151-ГТС-2010",30.11.09,1500,0,-1500,1003,,""
2190,6712,"739","739-ГТС-2010",22.09.09,8500,0,-8500,1003,,""
2191,16054,"746","746-ГТС-2010",26.11.09,5500,0,-5500,1003,,""
2378,2893,"711","711-ГТС-2011",21.04.10,21000,0,-21000,1003,,""
2380,2553,"723","723-ГТС-2011",10.06.10,6800,0,-6800,1003,,""
2381,16779,"703","703-ГТС-2011",07.04.10,5000,0,-5000,1003,,""
2382,8770,"714","714-ГТС-2011",26.04.10,2200,0,-2200,1003,,""
2383,16620,"733","733-ГТС-2011",24.06.10,5000,0,-5000,1003,,""
2384,12603,"738","738-ГТС-2011",22.06.10,2000,0,-2000,1003,,""
